0.39222,0.0063077,24,0.006306,3600,17.5651,82,1,73,0.43464,@261@521@761@1061@1341@1541@1821@2041@2281@2561@2841@3101@3381@3581@3841,@262@522@782@1002@1242@1522@1722@1942@2142@2442@2722@2962@3262@3502@3702,@221@461@761@981@1261@1521@1721@1921@2141@2401@2601@2841@3061@3261@3521@3801,@222@422@722@942@1222@1522@1782@1982@2242@2502@2782@3082@3322@3582@3782
0.44944,0.0072822,25,0.0072802,3600,17.5993,85,0,71,0.27748,@281@581@841@1041@1301@1521@1821@2121@2341@2581@2841@3141@3361@3561@3761,@261@561@801@1001@1201@1401@1681@1901@2181@2421@2621@2861@3161@3381@3601,@301@541@761@981@1241@1481@1701@1981@2261@2541@2761@3061@3301@3561@3821,@221@441@661@941@1221@1461@1761@2041@2301@2601@2861@3121@3421@3721
0.42583,0.0059522,24,0.0059505,3600,17.5863,82,1,71,0.41582,@201@421@641@861@1161@1381@1621@1881@2181@2481@2721@2941@3141@3341@3641,@222@482@782@982@1182@1442@1742@2042@2262@2522@2802@3002@3262@3562@3862,@301@501@761@1041@1321@1601@1881@2101@2341@2561@2841@3101@3401@3661,@282@482@762@1042@1282@1582@1802@2082@2302@2522@2742@3042@3282@3562@3802
0.42917,0.0056439,25,0.0056424,3600,17.6143,85,0,71,0.39285,@262@462@722@942@1222@1462@1702@1982@2242@2502@2802@3102@3342@3582@3882,@302@602@902@1122@1342@1642@1922@2202@2502@2722@2942@3182@3442@3682,@281@541@761@981@1241@1461@1661@1961@2161@2381@2661@2861@3061@3361@3601,@301@581@861@1061@1321@1561@1821@2081@2281@2581@2821@3021@3241@3461@3741
0.42778,0.0068477,25,0.0068458,3600,17.6056,85,0,73,0.3197,@301@561@801@1061@1301@1521@1721@1961@2181@2421@2641@2901@3141@3341@3541@3761,@281@481@701@901@1121@1341@1621@1921@2181@2461@2681@2881@3141@3441@3681,@222@422@642@922@1222@1462@1742@1942@2222@2462@2722@2942@3202@3402@3702,@262@562@822@1062@1302@1582@1842@2062@2282@2502@2742@2942@3142@3402@3702
0.42972,0.0054777,24,0.0054762,3600,17.6599,82,1,71,0.46596,@282@522@742@942@1182@1442@1702@1942@2142@2342@2602@2822@3102@3402@3622,@302@602@802@1082@1382@1682@1982@2202@2502@2722@2922@3162@3382@3682,@302@502@722@962@1162@1382@1642@1862@2062@2322@2582@2882@3182@3482@3762,@262@502@802@1042@1242@1502@1762@1982@2262@2462@2722@2962@3182@3422@3642
0.35778,0.0046302,25,0.0046289,3600,17.5804,85,0,72,0.28706,@242@442@702@962@1222@1442@1682@1942@2202@2402@2602@2802@3022@3282@3502@3762,@281@581@781@1001@1261@1521@1741@1941@2161@2421@2721@3001@3281@3481@3721,@281@521@801@1001@1301@1521@1761@1961@2161@2461@2721@2921@3201@3401@3661,@242@482@742@962@1222@1522@1742@1942@2162@2382@2602@2882@3122@3362@3602
0.42083,0.0061101,24,0.0061084,3600,17.602,82,0,70,0.43466,@201@501@801@1021@1261@1481@1721@1981@2281@2561@2781@3021@3321@3581@3841,@261@501@781@1021@1301@1601@1901@2121@2421@2681@2921@3141@3441@3721,@202@482@702@942@1162@1402@1662@1962@2242@2462@2682@2982@3182@3382@3602,@202@502@702@942@1222@1442@1702@1982@2282@2522@2822@3022@3302@3582@3842
0.42194,0.0068424,25,0.0068405,3600,17.6042,85,1,73,0.44642,@262@462@762@982@1242@1442@1642@1862@2102@2362@2642@2842@3082@3322@3542@3822,@282@562@842@1102@1362@1642@1842@2122@2322@2582@2842@3082@3342@3582@3782,@261@481@721@921@1201@1401@1621@1821@2041@2241@2481@2761@3061@3301@3521@3741,@242@462@702@982@1242@1462@1762@2002@2242@2502@2702@2922@3182@3382@3642
0.40667,0.0073305,23,0.0073285,3600,17.5588,79,0,71,0.3038,@261@501@781@1061@1341@1621@1921@2201@2441@2701@2961@3221@3421@3681,@221@421@701@961@1261@1561@1801@2041@2301@2541@2801@3081@3341@3561@3761,@201@401@621@841@1061@1281@1561@1781@2081@2381@2601@2881@3161@3441@3741,@242@502@762@1062@1302@1502@1742@1962@2202@2402@2702@2982@3282@3482@3762
